id,dataSet,dataSetLabel,indicator,periodType,periodFrom,periodTo,countryKey,countryLabel,bzKey,bzShort,bzLong,operatorKey,operatorLabel,tsoEicCode,directionKey,adjacentSystemsKey,adjacentSystemsLabel,year,month,day,unit,value,countPointPresents,flowStatus,pointsNames,lastUpdateDateTime
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-23T00:00:00+00:002020-11-24T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-11-23 06:00","2020-11-24 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,23,kWh/d,650239011,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-12-17 15:15"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-23T00:00:00+00:002020-11-24T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-11-23 06:00","2020-11-24 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,23,kWh/d,1114719086,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-11-24 12:33"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-24T00:00:00+00:002020-11-25T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-11-24 06:00","2020-11-25 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,24,kWh/d,1126238657,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-11-25 12:59"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-24T00:00:00+00:002020-11-25T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-11-24 06:00","2020-11-25 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,24,kWh/d,620181190,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-12-17 15:15"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-25T00:00:00+00:002020-11-26T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-11-25 06:00","2020-11-26 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,25,kWh/d,620775624,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-12-17 15:15"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-25T00:00:00+00:002020-11-26T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-11-25 06:00","2020-11-26 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,25,kWh/d,1142170710,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-11-26 12:33"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-26T00:00:00+00:002020-11-27T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-11-26 06:00","2020-11-27 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,26,kWh/d,614753714,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-12-17 15:15"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-26T00:00:00+00:002020-11-27T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-11-26 06:00","2020-11-27 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,26,kWh/d,1201013198,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-11-27 13:12"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-27T00:00:00+00:002020-11-28T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-11-27 06:00","2020-11-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,27,kWh/d,1177023526,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-11-28 12:38"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-27T00:00:00+00:002020-11-28T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-11-27 06:00","2020-11-28 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,27,kWh/d,644234596,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-12-17 15:15"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-28T00:00:00+00:002020-11-29T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-11-28 06:00","2020-11-29 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,28,kWh/d,1084300227,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-11-29 13:05"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-28T00:00:00+00:002020-11-29T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-11-28 06:00","2020-11-29 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,28,kWh/d,659005345,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-12-17 15:15"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-29T00:00:00+00:002020-11-30T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-11-29 06:00","2020-11-30 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,29,kWh/d,1065317890,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-11-30 12:38"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-29T00:00:00+00:002020-11-30T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-11-29 06:00","2020-11-30 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,29,kWh/d,628959663,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-12-17 15:15"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-30T00:00:00+00:002020-12-01T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-11-30 06:00","2020-12-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,30,kWh/d,1128525969,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-12-01 12:29"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-11-30T00:00:00+00:002020-12-01T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-11-30 06:00","2020-12-01 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,11,30,kWh/d,680984801,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2020-12-17 15:15"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-01T00:00:00+00:002020-12-02T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-12-01 06:00","2020-12-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,1,kWh/d,1237826594,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-01-09 11:34"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-01T00:00:00+00:002020-12-02T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-12-01 06:00","2020-12-02 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,1,kWh/d,730879444,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-02-16 16:57"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-02T00:00:00+00:002020-12-03T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-12-02 06:00","2020-12-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,2,kWh/d,689446848,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-02-16 16:57"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-02T00:00:00+00:002020-12-03T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-12-02 06:00","2020-12-03 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,2,kWh/d,1208420252,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-01-09 11:34"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-03T00:00:00+00:002020-12-04T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-12-03 06:00","2020-12-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,3,kWh/d,662611459,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-02-16 16:57"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-03T00:00:00+00:002020-12-04T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-12-03 06:00","2020-12-04 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,3,kWh/d,1229515045,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-01-09 11:34"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-04T00:00:00+00:002020-12-05T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-12-04 06:00","2020-12-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,4,kWh/d,563337932,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-02-16 16:57"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-04T00:00:00+00:002020-12-05T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-12-04 06:00","2020-12-05 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,4,kWh/d,1144688470,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-01-09 11:34"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-05T00:00:00+00:002020-12-06T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-12-05 06:00","2020-12-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,5,kWh/d,413945356,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-02-16 16:57"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-05T00:00:00+00:002020-12-06T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-12-05 06:00","2020-12-06 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,5,kWh/d,1016118562,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-01-09 11:34"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-06T00:00:00+00:002020-12-07T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-12-06 06:00","2020-12-07 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,6,kWh/d,1014835456,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-01-09 11:34"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-06T00:00:00+00:002020-12-07T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-12-06 06:00","2020-12-07 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,6,kWh/d,533959269,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-02-16 16:57"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-07T00:00:00+00:002020-12-08T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-12-07 06:00","2020-12-08 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,7,kWh/d,584235903,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-02-16 16:57"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-07T00:00:00+00:002020-12-08T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-12-07 06:00","2020-12-08 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,7,kWh/d,1143593387,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-01-09 11:34"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-08T00:00:00+00:002020-12-09T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-12-08 06:00","2020-12-09 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,8,kWh/d,562691887,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-02-16 16:57"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-08T00:00:00+00:002020-12-09T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-12-08 06:00","2020-12-09 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,8,kWh/d,1106834201,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-01-09 11:34"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-09T00:00:00+00:002020-12-10T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-12-09 06:00","2020-12-10 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,9,kWh/d,1210556127,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-01-09 11:34"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-09T00:00:00+00:002020-12-10T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-12-09 06:00","2020-12-10 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,9,kWh/d,620987260,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-02-16 16:57"
1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-10T00:00:00+00:002020-12-11T00:00:00+00:00Allocation,1,Aggregates,Allocation,day,"2020-12-10 06:00","2020-12-11 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,10,kWh/d,1187465442,5,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-01-09 11:34"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-10T00:00:00+00:002020-12-11T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-12-10 06:00","2020-12-11 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,10,kWh/d,591514152,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-02-16 16:57"
"1AggregatesCZCZ---------CZ-TSO-0001entryTransmissionDE-GASPOOL-2020-12-11T00:00:00+00:002020-12-12T00:00:00+00:00Physical Flow",1,Aggregates,"Physical Flow",day,"2020-12-11 06:00","2020-12-12 06:00",CZ,Czechia,CZ---------,Czech,"Czech Balancing Zone",CZ-TSO-0001,"NET4GAS, s.r.o.",21X000000001304L,entry,TransmissionDE-GASPOOL-,GASPOOL,2020,12,11,kWh/d,597881433,4,Provisionnal,"Brandov STEGAL (CZ) / Stegal (DE)|Deutschneudorf EUGAL Brandov |Hora Svaté Kateřiny (CZ) / Deutschneudorf (Sayda) (DE)|Olbernhau (DE) / Hora Svaté Kateřiny (CZ)|VIP Brandov-GASPOOL","2021-02-16 16:57"
